year,month,component,question number,text,screenshot_path,ms_path,marks
2020.0,m,62,3.0,"3  A student is investigating a power supply. She is using the circuit shown in Fig. 3.1. power supply P Q crocodile clip l resistance wire Fig. 3.1 (a)  The student connects the crocodile clip to a length l = 100.0 cm of the resistance wire and measures  the  potential  difference  V0  across  terminals  P  and  Q  and  the  current  I0  in  the circuit. 1 0 2 3 V Fig. 3.2 4 5 0.2 0 0.8 1.0 0.4 0.6 A Fig. 3.3 (i)  Record the values of V0 and I0 shown on the meters in Fig. 3.2 and Fig. 3.3. V0 =  ........................................................... V I0 =  ...........................................................  A [1] (ii)  Calculate the resistance R0 of 100.0 cm of the wire. Use your values of V0 and I0 and the equation R0 = V0 I0 . R0 =  ........................................................... Ω [1] (b)  The student then connects the crocodile clip to lengths l = 70.0 cm, 60.0 cm, 50.0 cm, 40.0 cm and 30.0 cm of the resistance wire. She measures the current I in the circuit for each length. Her readings are shown in Table 3.1. Table 3.1 I / A 0.35 0.40 0.44 0.53 0.65 1 I / 1 A 2.50 2.27 1.89 1.54 l / cm 70.0 60.0 50.0 40.0 30.0 Calculate, and record in Table 3.1, the value of 1 I for length l = 70.0 cm of the wire. [1] (c)  Plot a graph of l / cm (y-axis) against 1 I origin (0,0). / 1 (x-axis). You do not need to start your axes at the A [4] necessary information. 13 G =  ........................................................  [1] (ii)  Calculate the electromotive force (e.m.f.) E of the power supply. Use your value of R0 from (a)(ii) and the equation E = , where k = 100 cm. G × R0 k E =  ......................................................V  [1] (e)  The ammeter in this circuit has a small resistance which affects the current. The effect of this resistance on the measured current I will be different for each measured length l of the resistance wire. State and explain which length l will be most affected by the resistance of the ammeter. statement  .................................................................................................................................. explanation  ............................................................................................................................... ................................................................................................................................................... [2]",screenshots/2020/march/component62/q3,marking_schemes/2020/march/component62/q3,11.0
2020.0,m,62,4.0,"14 Plan an experiment which will enable him to investigate how the current in a resistor connected across the terminals of the turbine varies with the speed of the air flow through the turbine. The apparatus available includes: a model wind turbine as shown in Fig. 4.1 an electric fan to provide the moving air to turn the turbine a device for measuring air speed. In your plan, you should: • • • • • list any additional apparatus needed complete the wind turbine circuit diagram on Fig. 4.1 state the key variables to be kept constant explain briefly how to carry out the experiment, including how the speed of the air flow is to be changed explain how to use the readings to reach a conclusion. resistor wind turbine propeller blade electric fan bench Fig. 4.1 .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... ......................................................................................................................................................... ....................................................................................................................................................  [7]",screenshots/2020/march/component62/q4,marking_schemes/2020/march/component62/q4,7.0
2020.0,s,41,1.0,"DC (ST/CT) 194261/3 [Turn over Cambridge IGCSE™1  An aeroplane of mass 2.5 × 105 kg lands with a speed of 62 m / s, on a horizontal runway at time t = 0. The aeroplane decelerates uniformly as it travels along the runway in a straight line until it reaches a speed of 6.0 m / s at t = 35 s. 2 (a)  Calculate: (i) the deceleration of the aeroplane in the 35 s after it lands (ii) the resultant force acting on the aeroplane as it decelerates deceleration =  .........................................................  [2] (iii) the momentum of the aeroplane when its speed is 6.0 m / s. force =  .........................................................  [2] momentum =  .........................................................  [2] (b)  At t = 35 s, the aeroplane stops decelerating and moves along the runway at a constant speed of 6.0 m / s for a further 15 s. On Fig. 1.1, sketch the shape of the graph for the distance travelled by the aeroplane along the runway between t = 0 and t = 50 s. You are not required to calculate distance values. distance 0 0 35 50 time / s Fig. 1.1 [3] (c)  As the aeroplane decelerates, its kinetic energy decreases. Suggest what happens to this energy. 3 ................................................................................................................................................... .............................................................................................................................................  [1]",screenshots/2020/summer/component41/q1,marking_schemes/2020/summer/component41/q1,10.0
2020.0,s,41,2.0,"Fig. 2.1 is the extension–load graph for a light spring S. 4 30 extension / cm 20 10 0 0 2 4 6 8 10 load / N Fig. 2.1 (a)  State the range of loads for which S obeys Hooke’s law. from ....................................................... to  .......................................................... [1] (b)  Using information from Fig. 2.1, determine the spring constant k of spring S. k =  .........................................................  [2] 5 (c)  A second spring, identical to spring S, is attached to spring S. The two springs are attached to a rod, as shown in Fig. 2.2. A load of 4.0 N is suspended from the bottom of spring S. The arrangement is in equilibrium. rod second spring spring S 4.0 N load Fig. 2.2 (i)  State the name of the form of energy stored in the two springs when they are stretched. .....................................................................................................................................  [1] (ii)  Determine the extension of the arrangement in Fig. 2.2. extension =  ...................................................  cm  [1] (iii)  The load is carefully increased to 6.0 N in total. Calculate the distance moved by the load to the new equilibrium position as the load increases from 4.0 N to 6.0 N. distance moved =  .........................................................  [1]",screenshots/2020/summer/component41/q2,marking_schemes/2020/summer/component41/q2,6.0
2020.0,s,41,3.0,"Fig. 3.1 shows gas trapped in the sealed end of a tube by a dense liquid. 6 open end dense liquid trapped gas sealed end cm3 10 20 30 40 50 60 70 Fig. 3.1 The scale marked on the sealed end of the tube is calibrated to read the volume of gas trapped above the liquid surface. Fig. 3.1 shows that initially the volume V1 of the gas is 60 cm3. The pressure of the atmosphere is 1.0 × 105 Pa. (a)  State how Fig. 3.1 shows that the pressure of the trapped gas is equal to the pressure of the atmosphere. ................................................................................................................................................... .............................................................................................................................................  [1] (b)  Explain, in terms of the momentum of its molecules, why the trapped gas exerts a pressure on the walls of the tube. ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... .............................................................................................................................................  [3] (c)  More of the dense liquid is poured into the open end of the tube. The level of the liquid surface in both the sealed and the open ends of the tube rises as shown in Fig. 3.2. The temperature of the trapped gas and atmospheric pressure both remain constant. 7 open end dense liquid trapped gas 15 cm sealed end cm3 10 20 30 40 50 60 70 Fig. 3.2 (i) In the sealed end of the tube, the volume V2 of the trapped gas is 50 cm3. In the open end of the tube, the liquid surface is 15 cm above the new level in the sealed tube. Calculate the pressure p2 of the trapped gas. (ii)  Calculate the density of the liquid in the tube. pressure p2 =  .........................................................  [2] density =  .........................................................  [2]",screenshots/2020/summer/component41/q3,marking_schemes/2020/summer/component41/q3,8.0
2020.0,s,41,4.0,"8 (a)  State what is meant by boiling point. ................................................................................................................................................... .............................................................................................................................................  [1] (b)  A  mass  of  0.30 kg  of  water  at  its  boiling  point  is  poured  into  a  copper  container  which  is initially at 11 °C. After a few seconds, the temperature of the container and the water are both 95 °C. (i)  Calculate the energy transferred from the water. energy transferred =  .........................................................  [2] (ii)  Calculate the thermal capacity of the copper container. thermal capacity of the copper container =  .........................................................  [2] (iii)  Water  from  the  container  evaporates  and  the  temperature  of  the  remaining  water decreases slowly. Explain, in terms of molecules, why evaporation causes the temperature of the remaining water to decrease. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .....................................................................................................................................  [3]",screenshots/2020/summer/component41/q4,marking_schemes/2020/summer/component41/q4,8.0
2020.0,s,41,5.0,"9 (a)  Describe what is meant by the term principal focus for a thin converging lens. ................................................................................................................................................... ................................................................................................................................................... .............................................................................................................................................  [2] (b)  The lens is used as a magnifying glass to produce an image I of an object O. (i)  Underline  the  terms  that  describe  the  nature  of  the  image  produced  by  a  magnifying [2] glass. diminished enlarged inverted real same size upright virtual (ii)  Fig. 5.1 is a full-scale diagram of the lens and the image I. I I centre of lens centre of lens 1 cm 1 cm 1 cm 1 cm Fig. 5.1 (full-scale) 1.  On Fig. 5.1, mark both principal focuses and label each of them F. [1] 2. By drawing on Fig. 5.1, find the position of object O and add object O to the diagram. [3] (iii)  Using Fig. 5.1, determine the distance of object O from the centre of the lens. distance =  .........................................................  [1]",screenshots/2020/summer/component41/q5,marking_schemes/2020/summer/component41/q5,9.0
2020.0,s,41,6.0,The speed of sound in air is 340 m / s. 10 (a)  Calculate the range of wavelengths for sounds that are audible by a healthy human ear. wavelengths range from ................................. to .................................  [2] (b)  Sound waves are longitudinal waves. Describe how a longitudinal wave differs from a transverse wave. ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... .............................................................................................................................................  [3] (c)  Fig. 6.1 shows a band in front of a building. Fig. 6.1 The  drum  produces  a  low  frequency  sound.  Other  musical  instruments  produce  a  high frequency sound. These sounds are equally loud. A young man at the side of the building hears the drum but not the high frequency sounds from the other musical instruments. Explain why this happens. ................................................................................................................................................... ................................................................................................................................................... .............................................................................................................................................  [3],screenshots/2020/summer/component41/q6,marking_schemes/2020/summer/component41/q6,8.0
2020.0,s,41,7.0,"7  An electromagnet consists of a solenoid X that is made of copper wire. The solenoid contains an iron core. (a)  Explain why: (i) the structure of copper makes it a suitable material for the wire ........................................................................................................................................... ........................................................................................................................................... .....................................................................................................................................  [2] (ii) iron is a suitable material for the core of an electromagnet. ........................................................................................................................................... ........................................................................................................................................... .....................................................................................................................................  [2] (b)  Fig. 7.1 shows the electromagnet inside a second solenoid Y. terminals of Y solenoid X iron core solenoid Y a.c. power supply Fig. 7.1 (i)  Describe and explain what happens in solenoid Y when solenoid X is connected to an alternating current (a.c.) power supply. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .....................................................................................................................................  [3] (ii)  A switch and a lamp are connected in series with the terminals of solenoid Y. When the switch is closed, the lamp lights up at normal brightness. Describe  and  explain  what  happens  to  the  current  in  solenoid  X  when  the  switch  is closed. ........................................................................................................................................... ........................................................................................................................................... .....................................................................................................................................  [2]",screenshots/2020/summer/component41/q7,marking_schemes/2020/summer/component41/q7,9.0
2020.0,s,41,8.0,"The power supply used in an electric vehicle contains 990 rechargeable cells each of electromotive force (e.m.f.) 1.2 V. 12 The cells are contained in packs in which all the cells are in series with each other. The e.m.f. of each pack is 54 V. (a)  Calculate the number of packs in the power supply. (b)  When in use, each pack supplies a current of 3.5  A. number of packs =  .........................................................  [2] (i)  Calculate the rate at which each cell is transferring chemical energy to electrical energy. rate of energy transfer =  .........................................................  [2] (ii)  The packs are connected in parallel to supply a large current to drive the electric vehicle. Explain why it is necessary to use thick wires to carry this current. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .....................................................................................................................................  [3]",screenshots/2020/summer/component41/q8,marking_schemes/2020/summer/component41/q8,7.0
2020.0,s,41,9.0,"(a)  Describe how a digital signal differs from an analogue signal. You may draw a diagram. 13 ................................................................................................................................................... ................................................................................................................................................... .............................................................................................................................................  [2] (b)  (i) In the appropriate box, draw the symbol for an AND gate and the symbol for an OR gate. AND gate OR gate [1] (ii)  State how the behaviour of an AND gate differs from that of an OR gate. ........................................................................................................................................... .....................................................................................................................................  [1] (c)  An arrangement of logic gates A, B and C is shown in Fig. 9.1. The arrangement has two inputs, X and Y and two outputs P and Q. 14 X Y A Fig. 9.1 B C P Q Output P of logic gate B has logic state 1 (high). (i)  Determine the logic states of the two inputs of logic gate B. upper input =  ............................................................... lower input =  ............................................................... [1] (ii)  Determine and explain the logic state of output Q. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... logic state of Q =  .........................................................  [3]",screenshots/2020/summer/component41/q9,marking_schemes/2020/summer/component41/q9,8.0
2020.0,s,41,10.0,15 Fig. 10.1 (a)  State one similarity between this atom and a neutral atom of a different isotope of element X. ................................................................................................................................................... .............................................................................................................................................  [1] (b)  The isotope of element X is radioactive. It decays to form an isotope of element Y by emitting a β-particle. (i)  Using Fig. 10.1 deduce the nuclide notation for the isotope of Y produced by this decay. nuclide notation: ...... ......Y  [3] (ii)  β-particles  ionise  the  air  they  pass  through  less  strongly  than  the  same  number  of α-particles. Suggest why this is so. ........................................................................................................................................... ........................................................................................................................................... .....................................................................................................................................  [3],screenshots/2020/summer/component41/q10,marking_schemes/2020/summer/component41/q10,7.0
2020.0,s,42,1.0,"DC (ST/CT) 194263/3 [Turn over Cambridge IGCSE™2 1   Fig. 1.1 shows the speed–time graph of a person on a journey. On the journey, he walks and then waits for a bus. He then travels by bus. He gets off the bus and waits for two minutes. He then walks again. His journey takes 74 minutes. speed km / h 50 40 30 20 10 0 0 10 20 30 40 50 70 60 time / min 80 Fig. 1.1 (a)  For the whole journey calculate: (i) the distance travelled (ii) the average speed. distance =  .........................................................  [3] average speed =  .........................................................  [2] (b)  State and explain which feature of a speed–time graph shows acceleration. ................................................................................................................................................... .............................................................................................................................................  [2] (c)  State and explain the acceleration of the person at time = 40 minutes. ................................................................................................................................................... .............................................................................................................................................  [2]",screenshots/2020/summer/component42/q1,marking_schemes/2020/summer/component42/q1,9.0
2020.0,s,42,2.0,"Fig. 2.1 shows a train. 4 Fig. 2.1 The total mass of the train and its passengers is 750 000 kg. The train is travelling at a speed of 84 m / s. The driver applies the brakes and the train takes 80 s to slow down to a speed of 42 m / s. (a)  Calculate the impulse applied to the train as it slows down. (b)  Calculate the average resultant force applied to the train as it slows down. impulse =  .........................................................  [3] force =  .........................................................  [2] (c)  Suggest how the shape of the train helps it to travel at high speeds. ................................................................................................................................................... .............................................................................................................................................  [1] (d)  The train took 80 s to reduce its speed from 84 m / s to 42 m / s. Explain why, with the same braking force, the train takes more than 80 s to reduce its speed from 42 m / s to zero. ................................................................................................................................................... .............................................................................................................................................  [1] (e)  On a wet day, the train travels a greater distance before it stops along the same track. The train has the same speed of 84 m / s before the brakes are applied. Suggest a reason for this. ................................................................................................................................................... .............................................................................................................................................  [1]",screenshots/2020/summer/component42/q2,marking_schemes/2020/summer/component42/q2,8.0
2020.0,s,42,3.0,(a)  A solar panel receives energy from the Sun at a rate of 5.0 kW. 5 Thermal energy is transferred from the solar panel to water with an efficiency of 20%. Cold water of mass 15 kg enters the solar panel every hour. The specific heat capacity of water is 4200 J / (kg °C). Calculate the temperature increase of the water. temperature increase =  .....................................................°C  [4] (b)  State and explain one advantage and one disadvantage of heating the water in a solar panel compared with heating the water in a coal-burning boiler. advantage  ................................................................................................................................. explanation  ............................................................................................................................... ................................................................................................................................................... disadvantage  ............................................................................................................................ explanation  ............................................................................................................................... .............................................................................................................................................  [4],screenshots/2020/summer/component42/q3,marking_schemes/2020/summer/component42/q3,8.0
2020.0,s,42,4.0,The liquid inside the thermometer has a melting point of –39 °C. 6 Fig. 4.1 (a)  Describe simple experiments to mark the positions of the fixed points on this liquid-in-glass thermometer. ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... .............................................................................................................................................  [4] (b)   A scientist is measuring temperatures at the South Pole. These temperatures have a minimum value of –90 °C. State why the liquid used in the thermometer in Fig. 4.1 would not be suitable for this scientist. .............................................................................................................................................  [1] (c)   State a design change that: (i) increases the sensitivity of a liquid-in-glass thermometer .....................................................................................................................................  [1] (ii) increases the range of a liquid-in-glass thermometer. .....................................................................................................................................  [1] (d)  State the property of the liquid which ensures that the scale on a liquid-in-glass thermometer is linear. .............................................................................................................................................  [1],screenshots/2020/summer/component42/q4,marking_schemes/2020/summer/component42/q4,8.0
2020.0,s,42,5.0,"7 direction of travel of wave crest barrier Fig. 5.1 (a)   On Fig. 5.1, draw three crests of the reflected wave. [3] (b)   The wave has a wavelength of 36 cm and a speed of 1.2 m / s. Calculate the frequency of the wave. (c)   Complete the following sentences. frequency =  .........................................................  [3] An echo is the name for a reflected .................................................................. wave. The waves that form an echo are a type of longitudinal wave. Longitudinal waves are made up of .................................................................. and rarefactions. [2]",screenshots/2020/summer/component42/q5,marking_schemes/2020/summer/component42/q5,8.0
2020.0,s,42,6.0,"(a)  Fig. 6.1 shows an arrangement of glass prisms inside a box. The angles of the prisms are 45°, 45° and 90°. box incident ray of light wall prism 1 prism 2 eye Fig. 6.1 (not to scale) This is a device used to view objects that are behind a wall. The incident ray of light undergoes total internal reflection in the prisms. On Fig. 6.1, complete the path of the ray through the device and show the ray as it emerges from the box. [3] (b)  Show that the refractive index of glass with a critical angle of 45° is 1.41. 6 [2]",screenshots/2020/summer/component42/q6,marking_schemes/2020/summer/component42/q6,5.0
2020.0,s,42,7.0,7 (a)  A  student  makes  a  transformer  that  uses  an  alternating  current  (a.c.)  supply  with  an electromotive force (e.m.f.) of 12.0 V to induce an output potential difference (p.d.) of 2.0 V. The student is provided with two lengths of insulated wire and the U-shaped piece of iron shown in Fig. 7.1. iron Fig. 7.1 (i)   Complete and label Fig. 7.1 to show the transformer connected to the supply and the [3] output from the transformer. (ii)  Explain the function of the piece of iron in the transformer. ........................................................................................................................................... ........................................................................................................................................... .....................................................................................................................................  [2] (iii)   The output of the transformer is connected to a lamp. The current in the lamp is 100 mA. The transformer is 100% efficient. Calculate the input current to the transformer. current =  .........................................................  [2] (b)  Another transformer is used in a school laboratory to step down a mains supply with a p.d. of 110 V to 12 V. This transformer is mounted in a metal case. State and explain an essential safety feature required for this arrangement. ................................................................................................................................................... .............................................................................................................................................  [2],screenshots/2020/summer/component42/q7,marking_schemes/2020/summer/component42/q7,9.0
2020.0,s,42,8.0,"(a)   A light-emitting diode (LED) is a diode that emits light when there is a current in it. Draw a circuit diagram showing an LED, connected so that it is lit, in series with a battery and a fixed resistor. Use standard electrical symbols. 10 [4] (b)   The p.d. across the LED when lit is 3.1 V and the current in the LED is 0.030 A. Calculate the value of the resistance of the LED when lit. (c)   Fig. 8.1 shows a power supply of e.m.f. 10.5 V connected in series with a lamp and a heater. The p.d. across the lamp is 2.1 V and the current in the lamp is 1.5 A. resistance =  .........................................................  [2] Fig. 8.1 Calculate: (i)   the resistance of the heater (ii)   the power of the heater. resistance =  .........................................................  [2] power =  .........................................................  [2]",screenshots/2020/summer/component42/q8,marking_schemes/2020/summer/component42/q8,10.0
2020.0,s,42,9.0,"(a)  Complete the truth table shown in Table 9.1 for a NAND gate. 11 Table 9.1 input 2 output 0 1 0 1 input 1 0 0 1 1 (b)  The circuit shown in Fig. 9.1 contains two different types of gate, labelled X and Y. A B X E X Y C D Fig. 9.1 Table 9.2 shows a partially completed truth table for this circuit. input A 0 0 1 1 B 0 1 0 1 Table 9.2 intermediate point D C 0 0 1 0 0 1 1 1 output E (i)  From Table 9.2, deduce the name of logic gate Y. Ring your answer from the list. AND NAND NOR NOT OR (ii)   Complete the truth table in Table 9.2. [1] [1] [2] (c)  There is a current of 3.0 A in a copper wire. Calculate how many electrons pass through the copper wire every 60 s. The charge on an electron is 1.6 × 10–19 C. number of electrons =  .........................................................  [3]",screenshots/2020/summer/component42/q9,marking_schemes/2020/summer/component42/q9,7.0
2020.0,s,42,10.0,"10  Fig. 10.1 shows a vacuum tube with a radioactive source. The radioactive source emits α-particles, β-particles and γ -rays. There is a very strong magnetic field between the N pole and the S pole of the magnet. vacuum lead cylinder with narrow central hole radioactive source N S α-particles, β-particles and γ-rays Fig. 10.1 (a)   The lead cylinder has a narrow central hole. State and explain the effect of the lead cylinder. ................................................................................................................................................... .............................................................................................................................................  [2] (b)   Describe the paths of the α-particles, β-particles and γ -rays as they pass through the magnetic field. Explain your answers. (i)  α-particles ........................................................................................................................................... ........................................................................................................................................... .....................................................................................................................................  [2] (ii)  β-particles ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .....................................................................................................................................  [2] (iii)  γ -rays ........................................................................................................................................... ........................................................................................................................................... .....................................................................................................................................  [2]",screenshots/2020/summer/component42/q10,marking_schemes/2020/summer/component42/q10,8.0
2020.0,s,43,1.0,"DC (ST/CT) 194262/3 [Turn over Cambridge IGCSE™1 (a)  Define acceleration. 2 ................................................................................................................................................... .............................................................................................................................................  [1] (b)  Fig. 1.1 shows two speed–time graphs, A and B, and two distance–time graphs, C and D. speed speed A C 0 0 distance 0 0 time 0 0 distance time B D 0 0 time time Fig. 1.1 Describe the motion shown by: (i)  graph A  .............................................................................................................................. .....................................................................................................................................  [2] (ii)  graph B  .............................................................................................................................. .....................................................................................................................................  [2] (iii)  graph C  ............................................................................................................................. .....................................................................................................................................  [1] (iv)  graph D.  ............................................................................................................................ .....................................................................................................................................  [1]",screenshots/2020/summer/component43/q1,marking_schemes/2020/summer/component43/q1,7.0
2020.0,s,43,2.0,The density of sea water is 1020 kg / m3. 3 (a)   Calculate the mass of the sea water in the container. (b)  Fig. 2.1 shows a submarine. The submarine is fully submerged in the sea. mass =  .........................................................  [3] hatch top surface submarine Fig. 2.1 (i)  The atmospheric pressure is 100 kPa and the total pressure on the top surface of the submarine is 500 kPa. Calculate the depth of the top surface of the submarine below the surface of the sea. depth =  .........................................................  [3] (ii)   A hatch (an opening door) on the top surface of the submarine has an area of 0.62 m2. Calculate the downward force on the hatch due to the total pressure on the top surface of the submarine. force =  .........................................................  [2],screenshots/2020/summer/component43/q2,marking_schemes/2020/summer/component43/q2,8.0
2020.0,s,43,3.0,"4 In a double-decker bus there are two passenger compartments, one above the other. (a)  Fig. 3.1 shows a double-decker bus on a tilted platform. top compartment bottom compartment platform angle Fig. 3.1 The platform is used to test the stability of the bus. The angle the bus makes with the horizontal is gradually increased until the bus begins to topple to the left. Explain why the bus begins to topple. ................................................................................................................................................... ................................................................................................................................................... .............................................................................................................................................  [1] (b)  There  are  30  passengers  in  the  upper  compartment  of  the  bus  and  2  passengers  in  the bottom compartment of the bus. State how this affects the stability of the bus and the reason for this. ................................................................................................................................................... ................................................................................................................................................... .............................................................................................................................................  [2] 5 (c)   A bus is travelling along a straight road. The bus and the driver have a combined mass of 16 000 kg  when  there  are  no  passengers  in  it.  The  bus  has  73  passengers.  The  average mass of each of the passengers is 65 kg. (i)  Calculate the total mass of the bus, the driver and the 73 passengers. mass =  .........................................................  [2] (ii)  The  fully  loaded  bus  accelerates  uniformly  from  rest  to  a  speed  of  14 m / s. The  time taken to reach a speed of 14 m / s is 20 s. Calculate the resultant force on the bus during the acceleration. force =  .........................................................  [2]",screenshots/2020/summer/component43/q3,marking_schemes/2020/summer/component43/q3,7.0
2020.0,s,43,4.0,"(a)   Describe, in terms of molecules, what happens when a liquid evaporates. 6 ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... .............................................................................................................................................  [4] (b)   Fig. 4.1 shows wet clothes drying on a washing line in an outside area. washing line Fig. 4.1 State two changes in the weather that help the wet clothes to dry more quickly. 1.  ............................................................................................................................................... 2.  ............................................................................................................................................... [2]",screenshots/2020/summer/component43/q4,marking_schemes/2020/summer/component43/q4,6.0
