year,month,component,question number,text,screenshot_path
2020,w,22,4,4  Which quantity is weight an example of? time 0 0 time A  acceleration B force C  mass D  pressure,screenshots/physics/2020/winter/component22/q4
2020,w,22,5,5  Which statement about the mass of an object is correct? A B C D It changes when the object is lifted further from the ground. It is the gravitational force on the object. It is zero if the object is in orbit around the Earth. It resists any change in motion of the object. [Turn over,screenshots/physics/2020/winter/component22/q5
2020,w,22,6,6  A rectangular metal block is 20 cm long. The cross-sectional area of the block is 25 cm2. 4 The mass of the block is 4000 g. What is the density of the metal? A  0.13 g / cm3 B  0.32 g / cm3 C  8.0 g / cm3 D  2000 g / cm3,screenshots/physics/2020/winter/component22/q6
2020,w,22,7,7  The diagram shows a beam lying on the ground. End Q is lifted from the ground by the force F. End P of the beam remains on the ground. 3.0 m 1.0 m P G F Q beam ground The length of the beam is 3.0 m and its weight is 600 N. The centre of mass of the beam at G is 1.0 m from end P. What is the size of the force F when it just raises end Q from the ground? A  200 N B  300 N D  600 N C  400 N,screenshots/physics/2020/winter/component22/q7
2020,w,22,8,8  The diagram shows a stand. The stand holds a heavy mass above the bench. stand base heavy mass bench Which two changes would definitely make the stand more stable? A  Lower the mass and make the base narrower. B  Lower the mass and make the base wider. C  Raise the mass and make the base narrower. D  Raise the mass and make the base wider. 5,screenshots/physics/2020/winter/component22/q8
2020,w,22,9,9  A footballer kicks a stationary football. His foot is in contact with the ball for 0.050 s. The mass of the ball is 0.40 kg. The speed of projection of the ball is 25 m / s. What is the average force exerted on the ball by his foot? A  0.32 N B  0.50 N C  200 N 10  A woman of mass 50 kg has 81 J of kinetic energy. What is her speed? A  1.3 m / s B  1.6 m / s C  1.8 m / s D  1300 N D  3.2 m / s,screenshots/physics/2020/winter/component22/q9
2020,w,22,11,11  What is the source of the Sun’s energy? A  chemical reactions in the Sun’s core B C  nuclear fission in the Sun’s core D  nuclear fusion in the Sun’s core -emissions in the Sun’s core,screenshots/physics/2020/winter/component22/q11
2020,w,22,12,"12  To calculate the power produced by a force, the size of the force must be known. What else needs to be known to calculate the power? the distance that the force moves the object the time for which the force acts on the object A B C D (cid:22) (cid:22) (cid:26) (cid:26) (cid:22) (cid:26) (cid:22) (cid:26) key (cid:22) = needed (cid:26) = not needed",screenshots/physics/2020/winter/component22/q12
2020,w,22,13,13  A research submarine is at a depth of 10 000 m below the surface of the sea. The average density of the water above the submarine is 1030 kg / m3. The atmospheric pressure at the surface of the sea is 103 000 Pa. How many times greater is the pressure due to the sea water than the atmospheric pressure? A  10 D  100 000 C  1000 B  100 [Turn over 6,screenshots/physics/2020/winter/component22/q13
2020,w,22,14,14  The diagram shows a mercury barometer. Which height is used as a measurement of atmospheric pressure? mercury D C B A,screenshots/physics/2020/winter/component22/q14
2020,w,22,15,"15  A student splashes water on to her face. Here are three statements about the effects. P  The water uses energy to evaporate. Q  The water gains energy from the student. R  The face of the student cools. Which statements are correct? A  P and Q only  B  P and R only  C  Q and R only  D  P, Q and R 16  A  bimetallic  strip  is  used  to  control  the  temperature  of  electrical  appliances.  It  is  made  of  two different metals fixed together. The diagram shows the shape of the bimetallic strip before and after heating. metal P metal Q after heating before heating Which statement is correct? A  Metal P contracts more than metal Q on heating. B  Metal Q contracts more than metal P on heating. C  Metal P expands more than metal Q on heating. D  Metal Q expands more than metal P on heating. 7",screenshots/physics/2020/winter/component22/q15
2020,w,22,17,17  A student writes three statements about thermocouples. 1  They have a small thermal capacity. 2  They respond very slowly to temperature changes. 3  They can measure temperatures above 500 C. Which statements are correct? B  2 only A  1 only 18  Four  blocks  are  made  from  different  metals.  Each  block  is  heated  for  five  minutes  with  an C  1 and 3 D  2 and 3 identical heater. Assume there is no energy loss from the blocks. The table gives the masses of the blocks and the temperature rises. Which metal has the highest specific heat capacity? mass of block / kg temperature rise / C A B C D 2.0 2.0 4.0 4.0 5.0 9.0 5.0 9.0,screenshots/physics/2020/winter/component22/q17
2020,w,22,19,19  A scientist measures the air temperature at different heights from the floor in a cave. The results are recorded in the table. height / m temperature / C 0 10 20 30 40 10 11 13 14 16 Why does altering the height affect the temperature of the air? A  The molecules in warm air have less energy than the molecules in cool air. B  The molecules in cool air are further apart than the molecules in warm air. C  Warm air is less dense than cool air. D  Cool air rises above warm air. [Turn over 8,screenshots/physics/2020/winter/component22/q19
2020,w,22,20,20  Four solid spheres made of the same metal are heated to the same temperature. Which sphere initially loses thermal energy by radiation at the greatest rate? A  diameter of 10 cm with a dull surface B  diameter of 10 cm with a shiny surface C  diameter of 5 cm with a dull surface D  diameter of 5 cm with a shiny surface,screenshots/physics/2020/winter/component22/q20
2020,w,22,21,21  Which row correctly describes light waves? wave type direction of vibrations A B C D longitudinal longitudinal transverse transverse parallel to direction of wave travel perpendicular to direction of wave travel parallel to direction of wave travel perpendicular to direction of wave travel,screenshots/physics/2020/winter/component22/q21
2020,w,22,22,22  A radio transmitter broadcasts at a frequency of 200 kHz. What is the wavelength of these radio waves? A  6.7  10–4 m B  1.5 m C  1.5  103 m D  1.5  106 m,screenshots/physics/2020/winter/component22/q22
2020,w,22,23,23  An optical lever is a very sensitive device for detecting small rotations. A lamp sends a narrow beam of light on to a small plane mirror attached to a shaft whose rotation is to be measured. The operation of the device is shown in plan view. 9 scale just above lamp scale just above lamp lamp shaft lamp small mirror T small mirror shaft The beam from the lamp reflects from the mirror to give a small spot of light on a scale placed just above the lamp. The shaft and mirror rotate through 1. The spot of light moves along the scale. The  table  shows  the  angle    through  which  the  reflected  beam  rotates  and  the  conditions required for high sensitivity. Which row is correct? A B C D angle  to achieve high sensitivity 1 1 2 2 the lamp and scale need to be as close to the mirror as possible the lamp and scale need to be as far from the mirror as possible the lamp and scale need to be as close to the mirror as possible the lamp and scale need to be as far from the mirror as possible,screenshots/physics/2020/winter/component22/q23
2020,w,22,24,24  A student draws a diagram to illustrate the different sections of a longitudinal wave. Which labelled section is a rarefaction? A B D C [Turn over,screenshots/physics/2020/winter/component22/q24
2020,w,22,25,25  The diagram shows white light passing through a prism. 10 white light red violet Which description of what happens as the light passes into the prism is correct? A  The speed of the red light is less than the speed of the violet light and the red light is the least refracted. B  The speed of the red light is greater than the speed of the violet light and the red light is the least refracted. C  The speed of the violet light is less than the speed of the red light and the violet light is the least refracted. D  The speed of the violet light is greater than the speed of the red light and the violet light is the,screenshots/physics/2020/winter/component22/q25
2020,w,22,26,"26  A  police  car  with  its  siren  sounding  is  stationary  in  heavy  traffic.  A  pedestrian  notices  that, although the loudness of the sound produced does not change, the pitch varies. least refracted. Which row describes the amplitude and the frequency of the sound? A B C D amplitude frequency constant constant varying varying constant varying constant varying",screenshots/physics/2020/winter/component22/q26
2020,w,22,27,27  A piece of steel is slightly magnetised. It is hit several times with a hammer. What effect will this have on the steel? A B C D the steel is parallel to a strong magnetic field the steel is at right-angles to a weak magnetic field it becomes magnetised more strongly it becomes magnetised more strongly it loses its magnetism it loses its magnetism it becomes magnetised more strongly it loses its magnetism it becomes magnetised more strongly it loses its magnetism,screenshots/physics/2020/winter/component22/q27
2020,w,22,28,28  A  student  sets  up  four  experiments  using  bar  magnets  and  other  metal  objects.  The  N  and  S poles of the bar magnets are labelled N and S. 11 N 1 N S 3 N copper S S Which pairs attract each other? S S iron N 2 4 N N S A  1 and 2 B  1 and 3 C  2 and 4 D  3 and 4,screenshots/physics/2020/winter/component22/q28
2020,w,22,29,29  Which  diagram  represents  the  strength  and  direction  of  the  magnetic  field  around  a current-carrying conductor? (The direction of the current is into the page.) A B C D,screenshots/physics/2020/winter/component22/q29
2020,w,22,30,30  Which  quantity  is  defined  as  the  energy  transferred  by  a  cell  in  driving  unit  charge  around  a complete circuit? A  current B  electromotive force (e.m.f.) C  power D resistance 12 P A R A S A Q A,screenshots/physics/2020/winter/component22/q30
2020,w,22,31,31  There is a current in a variable resistor when a potential difference (p.d.) is applied across it. In which situation is the current increased? A  Decrease the p.d. and keep the resistance the same. B  Decrease the p.d. and increase the resistance. C  Keep the p.d. the same and decrease the resistance. D  Keep the p.d. the same and increase the resistance. [Turn over,screenshots/physics/2020/winter/component22/q31
2020,w,22,32,"32  A  student  uses  four  ammeters  P,  Q,  R  and  S  to  measure  the  current  in  different  parts  of  the circuit shown. Which two ammeters read the largest current? A  P and Q B  P and R 33  Which combination of logic gates gives the truth table shown? C  R and Q D  R and S inputs output X 0 0 1 1 Z Z Y 0 1 0 1 Z 1 1 1 0 X Y X Y B D Z Z A C X Y X Y",screenshots/physics/2020/winter/component22/q32
2020,w,22,34,34  The  diagram  shows  an  a.c.  generator  used  to  power  a  lamp.  The  coil  rotates  in  a  clockwise 13 direction. rotation of coil Y coil I X Which magnetic poles are X and Y? A B C D X Y N pole N pole S pole S pole N pole S pole N pole S pole,screenshots/physics/2020/winter/component22/q34
2020,w,22,35,35  A transformer is needed to convert a supply of 240 V a.c. into 4800 V a.c.. NP NS 240 V a.c. 4800 V a.c. Which pair of coils would be suitable for this transformer? A B C D number of turns on primary coil NP number of turns on secondary coil NS 50 240 480 2000 1 000 48 000 24 100 [Turn over,screenshots/physics/2020/winter/component22/q35
2020,w,22,36,36  The diagram shows a coil of wire wrapped around a soft-iron rod. The wire is connected to a d.c. power supply as indicated. 14 The apparatus is in a region which is totally shielded from the Earth’s magnetic field. soft-iron rod + – P A small compass needle is placed at point P. In which direction does the N pole of the compass needle point? A B C D towards the bottom of the page towards the left of the page towards the right of the page towards the top of the page,screenshots/physics/2020/winter/component22/q36
2020,w,22,37,"37  Which statement is correct for the nucleus of any atom? A  The nucleus contains electrons, neutrons and protons. B  The nucleus contains the same number of protons as neutrons. C  The nucleus has a total charge of zero. D  The nucleus is very small compared with the size of the atom.",screenshots/physics/2020/winter/component22/q37
2020,w,22,38,38  The symbol represents a nucleus of zinc. Which row gives the numbers of protons and neutrons in this nucleus? A B C D number of protons number of neutrons 30 30 38 38 38 68 30 68,screenshots/physics/2020/winter/component22/q38
2020,w,22,39,39  The diagram shows a beam of -particles passing through a strong electric field. 15 β-particles + – In which direction will the -particles be deflected? A  upwards towards the top of the page B  downwards towards the bottom of the page C D  out of the plane of the page into the plane of the page,screenshots/physics/2020/winter/component22/q39
2020,w,22,40,40  Which equation represents the -decay of lead-209? A B C D 209Pb82 209Pb82 209Pb82 209Pb82 + + o o o 0e–1 0e–1 o 209Bi 83 209Tl 81 209Bi 83 209Tl 81 0e–1 + 0e–1 + 16,screenshots/physics/2020/winter/component22/q40
2020,w,23,1,1  A micrometer screw gauge reads 0.02 mm when the jaws are fully closed. It reads 0.56 mm when 2 measuring the diameter of a metal wire. What is the diameter of the wire? A  0.36 mm B  0.54 mm 2  Object P moves at a constant speed of 5 m / s repeatedly backwards and forwards in a straight C  0.56 mm D  0.58 mm line. Object Q moves at a constant speed of 5 m / s vertically downwards. Object R moves at a constant speed of 5 m / s in a circle. Which objects are moving with uniform velocity? A  P only B  Q only C  R only D  Q and R,screenshots/physics/2020/winter/component23/q1
2020,w,23,3,3  The diagram shows a velocity–time graph for an object which is accelerating. velocity m / s 120 110 100 90 80 70 60 50 40 30 20 10 0 0 10 20 40 30 time / s C  3.0 m / s2 D  100 m / s2 What is the acceleration of the object? A  0.40 m / s2 B  2.5 m / s2,screenshots/physics/2020/winter/component23/q3
2020,w,23,4,4  Which quantity is weight an example of? A  acceleration B force C  mass D  pressure,screenshots/physics/2020/winter/component23/q4
2020,w,23,5,5  An  object  of  mass  1.0 kg  is  at  rest  on  Earth.  An  identical  object  is  at  rest  on  a  planet  with  a gravitational field strength of twice that on Earth. 3 Which row correctly compares the object on the planet to the object on Earth? its weight its acceleration when the same horizontal force is applied A B C D double double half half equal to that on Earth half that on Earth equal to that on Earth half that on Earth,screenshots/physics/2020/winter/component23/q5
2020,w,23,6,"6  A square wooden raft floats on a lake. The density of the water in the lake is 1000 kg / m3. The sides of the raft are 2.0 m long and the thickness of the raft is 0.20 m. The mass of the raft is 700 kg. How many barrels, each of mass 100 kg, could be placed on the raft before its surface sinks to the surface of the water? B  7 A  1 D  15 C  8",screenshots/physics/2020/winter/component23/q6
2020,w,23,7,7  The diagram shows a car moving along a road. The force due to the engine is 1500 N and the total drag force is 200 N. engine force 1500 N road drag force 200 N What is the motion of the car? A  constant speed B  decreasing speed C increasing speed D reversing [Turn over,screenshots/physics/2020/winter/component23/q7
2020,w,23,8,8  The diagram shows a trolley used to transport a load of 400 N. A force F vertically downwards is needed to balance the trolley as shown. 4 The centre of mass of the trolley is vertically above the pivot. F 90 cm 40 cm 15 cm 30 cm pivot C  300 N What is the value of F ? A  133 N B  150 N 9  A ball of mass m falls vertically and hits a hard surface. Its speed on hitting the surface is v1. It rebounds vertically upwards with speed v2. What is the change in momentum of the ball? A  mv1 B  mv2 10  An object of mass 4.5 kg is travelling at 7.0 m / s. C  m(v1 + v2) How much kinetic energy does the object have? A  16 J B  32 J C  110 J 11  A number of ways in which we use energy are listed. In which is the ultimate source of energy not the Sun? 400 N D  400 N D  m(v2 – v1) D  220 J A  Energy is provided by a horse to pull a cart. B  Energy is provided by hydroelectric generators to heat a house. C  Energy is provided by a nuclear power station. D  Energy is provided by a windmill to pump water to a fountain.,screenshots/physics/2020/winter/component23/q8
2020,w,23,12,"12  To calculate the power produced by a force, the size of the force must be known. What else needs to be known to calculate the power? 5 the distance that the force moves the object the time for which the force acts on the object A B C D (cid:22) (cid:22) (cid:26) (cid:26) (cid:22) (cid:26) (cid:22) (cid:26) key (cid:22) = needed (cid:26) = not needed",screenshots/physics/2020/winter/component23/q12
2020,w,23,13,13  A student calculates the pressure due to the liquid at point X. X liquid The student takes four measurements. temperature of the liquid 1  density of the liquid 2 3  depth of point X below the surface of the liquid 4 surface area of the liquid Which measurements must the student use in her pressure calculation? A  3 and 4 D  2 and 3 B  1 and 3 C  1 and 2,screenshots/physics/2020/winter/component23/q13
2020,w,23,14,14  The diagram shows a mercury barometer. Which height is used as a measurement of atmospheric pressure? mercury D C B [Turn over A,screenshots/physics/2020/winter/component23/q14
2020,w,23,15,"15  A student splashes water on to her face. Here are three statements about the effects. 6 P  The water uses energy to evaporate. Q  The water gains energy from the student. R  The face of the student cools. Which statements are correct? A  P and Q only  B  P and R only  C  Q and R only  D  P, Q and R 16  Equal  volumes  of  solids  and  liquids  experience  different  changes  of  volume  when  they  are heated through the same temperature range. What is the reason for this? A  The  average  increase  in  separation  of  the  particles in  a  liquid  is  greater  than  the  average increase in separation of those in a solid. B  The  average  increase  in  separation  of  the  particles  in  a  liquid  is  less  than  the  average increase in separation of those in a solid. C  The particles in liquids expand by less than those in solids. D  The particles in liquids expand by more than those in solids.",screenshots/physics/2020/winter/component23/q15
2020,w,23,17,17  Which  physical  property  changes  when  temperature  is  measured  with  a  liquid-in-glass thermometer? A  electromotive force B  pressure C resistance D  volume,screenshots/physics/2020/winter/component23/q17
2020,w,23,18,18  The diagram shows steam being passed into water to raise the temperature of the water. 7 steam from steam generator water The specific latent heat of steam is 2200 J / g. The specific heat capacity of water is 4.2 J / (g C). The mass of water being heated is 490 g. ceiling Y floor X radiator Which row about the air temperature and the air density at X and at Y is correct? A B C D air temperature higher at X higher at X higher at Y higher at Y air density higher at X higher at Y higher at Y higher at X Which mass of steam must be passed into the water to raise the water temperature from 19 C to 100 C? A  19 g B  76 g D  95 g C  80 g,screenshots/physics/2020/winter/component23/q18
2020,w,23,19,"19  The diagram shows the view of a room heated by a radiator. The arrowed line from X to Y is the path of the convection current in the air. [Turn over 20  A warm dark-coloured surface emits radiation. It is decided to increase the amount of radiation B  1 and 2 only  C  1 and 3 only  D  1, 2 and 3 8 produced. Three suggestions are made. 1  Make the surface hotter. 2  Colour the surface white. 3 Increase the area of the surface. Which suggestions are correct? A  1 only 21  Which row correctly describes light waves? A B C D wave type direction of vibrations longitudinal longitudinal transverse transverse parallel to direction of wave travel perpendicular to direction of wave travel parallel to direction of wave travel perpendicular to direction of wave travel",screenshots/physics/2020/winter/component23/q19
2020,w,23,22,22  A water wave has a speed of 2.0 m / s. 4.0 complete waves pass a point every 10 seconds. What is the wavelength of the wave? A  0.50 m B  0.80 m C  5.0 m D  8.0 m,screenshots/physics/2020/winter/component23/q22
2020,w,23,23,23  A driver sits in a car. She has a rear-view plane mirror 0.5 m in front of her. A bus is 7.5 m behind the driver. bus car driver mirror The driver looks at the image of the bus in her mirror. How far is the image away from her? A  1.0 m B  7.5 m C  8.0 m D  8.5 m,screenshots/physics/2020/winter/component23/q23
2020,w,23,24,24  The diagram shows white light passing through a prism. 9 white light red violet Which description of what happens as the light passes into the prism is correct? A  The speed of the red light is less than the speed of the violet light and the red light is the least refracted. B  The speed of the red light is greater than the speed of the violet light and the red light is the least refracted. C  The speed of the violet light is less than the speed of the red light and the violet light is the least refracted. D  The speed of the violet light is greater than the speed of the red light and the violet light is the least refracted.,screenshots/physics/2020/winter/component23/q24
2020,w,23,25,25  The  diagram  shows  three  types  of  electromagnetic  radiation  listed  in  a  particular  order.  The electromagnetic radiation is travelling in a vacuum. microwaves infrared X-rays frequency only Which quantities increase in magnitude going from left to right across the list? A B  neither speed nor frequency C  speed and frequency D  speed only,screenshots/physics/2020/winter/component23/q25
2020,w,23,26,26  A sound wave travels through air. What name is given to a region in which the air molecules are further apart than normal? A  compression B  contraction C rarefaction D  vacuum [Turn over 10,screenshots/physics/2020/winter/component23/q26
2020,w,23,27,"27  A  police  car  with  its  siren  sounding  is  stationary  in  heavy  traffic.  A  pedestrian  notices  that, although the loudness of the sound produced does not change, the pitch varies. Which row describes the amplitude and the frequency of the sound? amplitude frequency constant constant varying varying constant varying constant varying 28  A piece of steel is slightly magnetised. It is hit several times with a hammer. What effect will this have on the steel? the steel is parallel to a strong magnetic field the steel is at right-angles to a weak magnetic field it becomes magnetised more strongly it becomes magnetised more strongly it loses its magnetism it loses its magnetism it becomes magnetised more strongly it loses its magnetism it becomes magnetised more strongly it loses its magnetism 29  A negatively charged cloud passes over a tall steel-framed building. A charge is induced on the building by the cloud because charges flow through the building. A B C D A B C D cloud – – –– – –– tall building earth What charge is induced on the building and in which direction do the charge carriers move? A B C D charge induced on building positive positive negative negative direction of charge flow from the building to earth from earth to the building from the building to earth from earth to the building",screenshots/physics/2020/winter/component23/q27
2020,w,23,30,30  Electromotive force (e.m.f.) is defined in terms of the energy supplied in driving which physical 11 quantity around a complete circuit? A  charge B  current C  potential difference (p.d.) D  power,screenshots/physics/2020/winter/component23/q30
2020,w,23,31,"31  A  student  uses  four  ammeters  P,  Q,  R  and  S  to  measure  the  current  in  different  parts  of  the circuit shown. P A R A S A Q A D  R and S Which two ammeters read the largest current? A  P and Q B  P and R C  R and Q",screenshots/physics/2020/winter/component23/q31
2020,w,23,32,"32  Three statements about a relay are given. 1  A relay has a coil that becomes a temporary magnet when in operation. 2  A large current in a relay coil is used to switch off a smaller current. 3  A small current in a relay coil is used to switch on a larger current. Which statements are correct? A  1 and 2 only  B  2 and 3 only  C  1 and 3 only  D  1, 2 and 3 [Turn over 12 33  Which combination of logic gates gives the truth table shown? inputs output Y 0 1 0 1 X 0 0 1 1 Z Z X Y A C X Y 34  Graph X shows the output from an a.c. generator. Y p.d. X 0 0 Z 1 1 1 0 X Y X Y B D Z Z time Which changes can be made so that the generator produces graph Y? A  Decrease the magnetic field strength and decrease the speed of rotation only. B C D Increase the magnetic field strength and decrease the number of coils only. Increase the number of coils only. Increase the speed of rotation only.",screenshots/physics/2020/winter/component23/q32
2020,w,23,35,35  A transformer is needed to convert a supply of 240 V a.c. into 4800 V a.c.. 13 NP NS 240 V a.c. 4800 V a.c. Which pair of coils would be suitable for this transformer? number of turns on primary coil NP number of turns on secondary coil NS 36  The diagram shows a wire carrying a current in the direction shown. There is a magnetic field acting from left to right. The wire experiences a force acting out of the page. A B C D 50 240 480 2000 1 000 48 000 24 100 direction of current wire direction of magnetic field The current is now reversed. In which direction does the force on the wire now act? into the page A B  out of the page C D to the left to the right [Turn over 14,screenshots/physics/2020/winter/component23/q35
2020,w,23,37,"37  Which statement is correct for the nucleus of any atom? A  The nucleus contains electrons, neutrons and protons. B  The nucleus contains the same number of protons as neutrons. C  The nucleus has a total charge of zero. D  The nucleus is very small compared with the size of the atom. 234Th90",screenshots/physics/2020/winter/component23/q37
2020,w,23,38,38  How many protons and how many neutrons are in a nucleus of              ? protons neutrons A B C D 90 90 144 234 144 234 90 90,screenshots/physics/2020/winter/component23/q38
2020,w,23,39,39  Which statement about -rays is correct? A  They are deflected by both electric and magnetic fields. B  They are deflected by magnetic fields but not by electric fields. C  They are deflected by electric fields but not by magnetic fields. D  They are not deflected either by electric fields or by magnetic fields.,screenshots/physics/2020/winter/component23/q39
2020,w,23,40,40  Which equation represents the -decay of lead-209? A B C D 209Pb82 209Pb82 209Pb82 209Pb82 + + o o o 0e–1 0e–1 o 209Bi 83 209Tl 81 209Bi 83 209Tl 81 0e–1 + 0e–1 + 15,screenshots/physics/2020/winter/component23/q40
2021,m,22,1,1  A student has a measuring cylinder containing water and also has a balance. Which of these could she use to find the volume of a small metal sphere? 2 She has no other apparatus. A  either the measuring cylinder containing water or the balance B C D  neither the measuring cylinder nor the balance the measuring cylinder containing water only the balance only,screenshots/physics/2021/march/component22/q1
2021,m,22,2,"2  A ball hits a bat with a velocity of 30 m / s, and leaves the bat travelling with a velocity of 20 m / s in the opposite direction. The ball is in contact with the bat for 0.10 s. What is the magnitude of the acceleration of the ball whilst it is in contact with the bat? A  1.0 m / s2 C  100 m / s2 D  500 m / s2 B  5.0 m / s2",screenshots/physics/2021/march/component22/q2
2021,m,22,3,"3  A train begins a journey from a station and travels 60 km in a time of 20 minutes. What is the average speed of the train? A  3.0 m / s B  5.0 m / s 4  Which statement about mass is correct? C  50 m / s D  60 m / s A  A mass of 10 kg weighs 1 N near the Earth’s surface. B  Mass is a gravitational force. C  Mass increases when the gravitational field strength increases. D  The greater the mass of a body, the more it resists a change in its motion.",screenshots/physics/2021/march/component22/q3
2021,m,22,5,"5  A small bottle has a mass of 20 g when empty. The volume of the bottle is 10 cm3. When full of liquid, the total mass is 150 g. What is the density of the liquid? A  0.50 g / cm3 B  2.0 g / cm3 C  13 g / cm3 D  15 g / cm3",screenshots/physics/2021/march/component22/q5
2021,m,22,6,"6  An object of mass 0.80 kg is moving in a straight line at a velocity of 2.0 m / s. A force is exerted on the object, in the direction of motion, for a period of 1.0 minute and the velocity of the object increases to 6.0 m / s. What force is exerted on the object? A  0.053 N B  0.080 N C  3.2 N D  4.8 N",screenshots/physics/2021/march/component22/q6
2021,m,22,7,7  An object moves at constant speed in the circular path shown. 3 Z P Y X Which statement about the acceleration of the object when it is at point P is correct? A  The acceleration is in the direction of arrow X. B  The acceleration is in the direction of arrow Y. C  The acceleration is in the direction of arrow Z. D  The object is not accelerating.,screenshots/physics/2021/march/component22/q7
2021,m,22,8,8  An object is pivoted at point P. A student ties a length of string to a peg on the object. He pulls the string with a force F. string F s t P peg r q What is the moment of the force F about the point P? A  F  q B  F  r C  F  s D  F  t object [Turn over 4,screenshots/physics/2021/march/component22/q8
2021,m,22,9,9  A gas molecule strikes the wall of a container. The molecule rebounds with the same speed. wall wall gas molecule gas molecule before hitting the wall after hitting the wall What happens to the kinetic energy and what happens to the momentum of the molecule? A B C D kinetic energy momentum changes changes stays the same stays the same changes stays the same changes stays the same,screenshots/physics/2021/march/component22/q9
2021,m,22,10,"10  A horizontal force pulls a box along a horizontal surface. The  box  gains  30 J  of  kinetic  energy  and  10 J  of  thermal  energy  is  produced  by  the  friction between the box and the surface. How much work is done by the force? A  10 J B  20 J 11  A crane is used to lift loads vertically. The output power of the crane to lift a car is P. C  30 J D  40 J The crane then lifts a lorry, which has 3.0 times the weight of the car, through 0.25 of the distance in 0.50 of the time. What is the output power of the crane now? A 3 P 8 B 3 P 2 C 8 P 3 D  6P",screenshots/physics/2021/march/component22/q10
2021,m,22,12,12  The diagram shows a manometer connected to a gas supply. 5 from gas supply mercury mm 500 400 300 200 100 0 What is the pressure of the gas supply? A  100 mm Hg above atmospheric pressure B  100 mm Hg below atmospheric pressure C  200 mm Hg above atmospheric pressure D  200 mm Hg below atmospheric pressure,screenshots/physics/2021/march/component22/q12
2021,m,22,13,13  The diagram shows a box of dimensions 6.0 cm  8.0 cm  4.0 cm. 6.0 cm X Z 4.0 cm Y 8.0 cm The box rests on a flat horizontal surface. On which face must the box rest in order to exert the least pressure? A B C D  The pressure is the same for all the faces. face X face Y face Z [Turn over,screenshots/physics/2021/march/component22/q13
2021,m,22,14,14  Air in a sealed syringe is slowly compressed by moving the piston. The temperature of the air stays the same. 6 air syringe piston Which statement about the air is correct? A  The pressure of the air decreases because its molecules now travel more slowly. B  The pressure of the air decreases because the area of the syringe walls is now smaller. C  The  pressure  of  the  air  increases  because  its  molecules  now  hit  the  syringe  walls  more frequently. D  The pressure of the air increases because its molecules now travel more quickly.,screenshots/physics/2021/march/component22/q14
2021,m,22,15,"15  In an experiment, smoke particles are suspended in air and viewed through a microscope. The smoke particles move about with short random movements. Which of the following statements is correct? A  Air particles have large masses compared to smoke particles and they move in one direction only. B  Air  particles  have  large  masses  compared  to  smoke  particles  and  they  move  in  random directions. C  Air  particles  move  at  high  speeds  compared  to  smoke  particles  and  they  move  in  one direction only. D  Air  particles  move  at  high  speeds compared  to  smoke  particles  and  they  move  in  random directions.",screenshots/physics/2021/march/component22/q15
2021,m,22,16,16  The graph shows how the internal energy of 1.0 kg of a metal changes with temperature. 7 835 internal energy / kJ 830 825 820 815 810 805 800 795 0 20 40 60 80 100 temperature / °C What is the increase in the internal energy of a block of the same metal of mass 0.25 kg when its temperature rises from 40 C to 50 C? A  30 J D  1200 J B  300 J C  750 J,screenshots/physics/2021/march/component22/q16
2021,m,22,17,17  A  piece  of  melting  ice  at  0 C  and  a  beaker  of  boiling  water  are  both  in  a  laboratory.  The laboratory is at 20 C. melting ice boiling water Bunsen burner heating water What  is  happening  to  the  temperature  of  the  melting  ice  and  what  is  happening  to  the temperature of the boiling water? A B C D temperature of melting ice temperature of boiling water constant constant increasing increasing constant increasing constant increasing [Turn over 8,screenshots/physics/2021/march/component22/q17
2021,m,22,18,18  One end of a copper rod is heated. What is one method by which thermal energy is transferred in the copper rod? A  Free electrons transfer energy from the cooler end to the hotter end. B  Free electrons transfer energy from the hotter end to the cooler end. C  Molecules of copper move from the cooler end to the hotter end. D  Molecules of copper move from the hotter end to the cooler end.,screenshots/physics/2021/march/component22/q18
2021,m,22,19,19  Which change will cause a decrease in the rate of radiation emitted by an object? A  changing the surface colour from white to black B  changing the surface texture from dull to shiny C D increasing the surface temperature increasing the surface area,screenshots/physics/2021/march/component22/q19
2021,m,22,20,20  What is the approximate wavelength in air of the highest frequency sound that can be heard by a normal healthy person? A  0.02 m B  60 m 21  What causes the change in direction when light travels from air into glass? C  20 000 m D  7 000 000 m A  The amplitude of the light changes. B  The colour of the light changes. C  The frequency of the light changes. D  The speed of the light changes.,screenshots/physics/2021/march/component22/q20
2021,m,22,22,22  Light from a torch is incident on a plane mirror. The angle of incidence is 38. What is the angle of reflection? A  38 B  52 C  76 D  142,screenshots/physics/2021/march/component22/q22
2021,m,22,23,23  Two  rays  with  an  angle  of  incidence  of  60  pass  into  dilute  and  concentrated  sugar-water solutions. The refractions are shown. 9 air dilute sugar solution 60q 40q Which row is correct? 60q air concentrated sugar solution 35q refractive index as concentration increases speed through solution as concentration increases decreases increases decreases increases 24  A thin converging lens is used to produce a sharp image of a candle. screen A B C D decreases decreases increases increases lens candle image Various sharp images are produced on the screen by moving the lens and the screen backwards and forwards. Which statement is always correct? A  The image is at the principal focus (focal point) of the lens. B  The image is bigger than the object. C  The image is closer to the lens than the object. D  The image is inverted. [Turn over,screenshots/physics/2021/march/component22/q23
