year,month,component,question number,text,screenshot_path
2021,w,22,40,40  The diagram shows the partial structure of Terylene. O O O C O C O O C From which pair of compounds is it made? O C A HO O C OH + HO OH B HO O C OH + HO O C OH C HO OH + HO O C D HO O C OH + HO O C O C O C O C OH OH 14,2021/winter/component22/q40.png
2021,w,23,1,1  Brownian motion and the diffusion of gases provide evidence for the particulate nature of matter. Which  row  identifies  an  example  of  Brownian  motion  and  how  molecular  mass  determines  the rate of diffusion of gas molecules? A B C D Brownian motion diffusion pollen grains in water are seen to move randomly pollen grains in water are seen to move randomly salt dissolves faster in hot water than in cold water salt dissolves faster in hot water than in cold water heavier gas molecules diffuse more quickly lighter gas molecules diffuse more quickly heavier gas molecules diffuse more quickly lighter gas molecules diffuse more quickly,2021/winter/component23/q1.png
2021,w,23,2,"2  A student put exactly 25.00 cm3 of dilute hydrochloric acid into a conical flask. The student added 2.5 g of solid sodium carbonate and measured the change in temperature of the mixture. Which apparatus does the student need to use? A  balance, measuring cylinder, thermometer B  balance, pipette, stopwatch C  balance, pipette, thermometer D  burette, pipette, thermometer What is the filtrate? filtrate A  broken glass only B  broken glass and sugar solution C  pure water D  sugar solution",2021/winter/component23/q2.png
2021,w,23,4,4  The nucleus of a particular atom consists of nineteen particles. Nine of them are positively charged and ten of them are uncharged. 3  A  student  separates  sugar  from  pieces  of  broken  glass  by  dissolving  the  sugar  in  water  and 3 filtering off the broken glass. Which statement about this nucleus is correct? A  The nucleus has a nucleon number of nine. B  The nucleus has a nucleon number of ten. C  The nucleus has a proton number of nine. D  The nucleus has a proton number of ten.,2021/winter/component23/q4.png
2021,w,23,5,5  Which description of brass is correct? A  alloy B  compound C  element D  non-metal [Turn over 4,2021/winter/component23/q5.png
2021,w,23,6,"6  A Group I element combines with a Group VII element and forms an ionic bond. Which row shows how the electronic structures change? Group I element after before bonding bonding Group VII element after before bonding bonding 2,8,1 2,8 2,8,1 2,8 2,8,2 2,7 2,8 2,8,1 2,7 2,8 2,7 2,8 2,6 2,8,1 2,8 2,7 A B C D",2021/winter/component23/q6.png
2021,w,23,7,7  Which statement describes the attractive forces between molecules? A  They are strong covalent bonds which hold molecules together. B  They are strong ionic bonds which hold molecules together. C  They are weak forces formed between covalently-bonded molecules. D  They are weak forces which hold ions together in a lattice.,2021/winter/component23/q7.png
2021,w,23,8,8  Which diagram shows the outer electron arrangement in a molecule of carbon dioxide? A B C D O C O O C O O C O O C O,2021/winter/component23/q8.png
2021,w,23,9,9  Aluminium oxide is an ionic compound containing Al 3+ ions and O2– ions. Aluminium hydroxide is an ionic compound containing Al 3+ ions and OH– ions. In which row are the formulae for aluminium oxide and aluminium hydroxide correct? A B C D aluminium oxide aluminium hydroxide Al 2O3 Al 3O2 Al 2O3 Al 3O2 Al (OH)3 Al OH3 Al OH3 Al (OH)3,2021/winter/component23/q9.png
2021,w,23,10,10  Effervescence  is  observed  at  the  negative  electrode  (cathode)  during  the  electrolysis  of 5 concentrated aqueous sodium chloride. Which element is produced at the negative electrode (cathode)? A  chlorine B  hydrogen C  oxygen D  sodium,2021/winter/component23/q10.png
2021,w,23,11,11  The energy level diagram for a chemical reaction is shown. products energy reactants progress of reaction Which statement about this reaction is correct? A  The reaction is endothermic and energy is given out to the surroundings. B  The reaction is endothermic and energy is taken in from the surroundings. C  The reaction is exothermic and energy is given out to the surroundings. D  The reaction is exothermic and energy is taken in from the surroundings. [Turn over 6,2021/winter/component23/q11.png
2021,w,23,12,"12  Chlorine reacts with ethane to produce chloroethane and hydrogen chloride. H H H H H + Cl Cl H C H C H H C H C H Cl + H Cl The reaction is exothermic. The bond energies are shown in the table. bond C–Cl C–C C–H Cl –Cl H–Cl bond energy in kJ / mol +340 +350 +410 +240 +430 What is the energy change for the reaction? 13  What is the concentration of the solution when 31.8 g of sodium carbonate, Na2CO3, is dissolved A  –1420 kJ / mol B  –120 kJ / mol C  +120 kJ / mol D  +1420 kJ / mol in water to make a solution of 250 cm3? A  0.075 mol / dm3 B  0.30 mol / dm3 C  1.2 mol / dm3 D  1.5 mol / dm3",2021/winter/component23/q12.png
2021,w,23,14,14  A fuel cell is used to generate electricity. Which chemicals are used in a fuel cell? A  hydrogen and methane B  hydrogen and oxygen C  nitrogen and methane D  nitrogen and oxygen,2021/winter/component23/q14.png
2021,w,23,15,15  Sulfuric acid is manufactured using the Contact process. One of the reactions is shown. 7 2SO2(g)  +  O2(g) 2SO3(g) The forward reaction is exothermic. statement 1  The  equation  has  more  molecules  on  the  left-hand  side  than  on  the right-hand side. statement 2  Using a higher pressure shifts the equilibrium to the left. statement 3  Higher temperatures increase the rate of reaction. statement 4 Increasing the temperature shifts the equilibrium to the right. Which alternative is correct? A  Statement 1 is correct and explains statement 2. B  Statement 1 and statement 3 are correct. C  Statement 2 and statement 4 are correct. D  Statement 3 is correct and explains statement 4.,2021/winter/component23/q15.png
2021,w,23,16,16  Iron(II) chloride solution reacts with chlorine gas. The equation is shown. 2FeCl 2(aq)  +  Cl 2(g)    2FeCl 3(aq) Which statements about this reaction are correct? 1  Fe2+ ions are reduced to Fe3+ ions. 2  Chlorine acts as a reducing agent. 3  Fe2+ ions each lose an electron. 4  Cl 2 molecules are reduced to Cl – ions. A  1 and 2 B  2 and 3 C  2 and 4 D  3 and 4 [Turn over 8,2021/winter/component23/q16.png
2021,w,23,17,17  Excess dilute hydrochloric acid is added to equal masses of powdered calcium carbonate in two separate experiments. Two different concentrations of hydrochloric acid are used. The temperature in both experiments is the same. The results show the change in mass of the reaction flask measured over time. mass of reaction flask 1.0 mol / dm3 HCl 2.0 mol / dm3 HCl 0 0 time Why is the rate of reaction for the 1.0 mol / dm3 hydrochloric acid slower? collision energy collision rate A B C D lower lower same as for 2.0 mol / dm3 same as for 2.0 mol / dm3 higher lower higher lower,2021/winter/component23/q17.png
2021,w,23,18,18  Basic oxides are neutralised by acidic oxides. Which element forms an oxide that neutralises calcium oxide? A  hydrogen B  magnesium C  sodium D  sulfur,2021/winter/component23/q18.png
2021,w,23,19,19  Four solid oxides are added to dilute hydrochloric acid and aqueous sodium hydroxide. Which row describes an amphoteric oxide? 9 hydrochloric acid sodium hydroxide (cid:22) (cid:26) (cid:22) (cid:26) (cid:22) (cid:22) (cid:26) (cid:26) key (cid:22) = reacts (cid:26) = does not react A B C D A B C D,2021/winter/component23/q19.png
2021,w,23,20,20  Which row describes an acid and an oxidising agent? acid oxidising agent proton acceptor proton acceptor proton donor proton donor electron acceptor electron donor electron acceptor electron donor 21  A period of the Periodic Table is shown. group I element  R II S III T IV V VI  VII  VIII V  W X Y Z The letters are not their chemical symbols. Which statement is correct? A  Element R does not conduct electricity. B  Elements R and Y react together to form an ionic compound. C  Element Z exists as a diatomic molecule. D  Element Z reacts with element T. [Turn over 10,2021/winter/component23/q20.png
2021,w,23,22,"22  Part of the Periodic Table is shown. J K L M N Which pairs of the elements J, K, L, M and N react together to form a product with a 1 : 1 ratio? A  J and L B  J and M C  J and N D  J and N K and M K and N K and L K and M",2021/winter/component23/q22.png
2021,w,23,23,23  Which property is shown by transition metals but not shown by Group I metals? A  good electrical conductivity B  good thermal conductivity C D  variable oxidation states loss of electrons to form positive ions,2021/winter/component23/q23.png
2021,w,23,24,24  The noble gases are in Group VIII of the Periodic Table. Which statement explains why noble gases are unreactive? A  They all have eight electrons in their outer shells. B  They all have full outer shells. C  They are all gases. D  They are all monoatomic.,2021/winter/component23/q24.png
2021,w,23,25,25  Which statement is correct for all metals? A  They conduct electricity when molten. B  They gain electrons when they form ions. C  They have a low density. D  They have a low melting point.,2021/winter/component23/q25.png
2021,w,23,26,26  Chromium is a more reactive metal than iron but less reactive than zinc. Which statements are correct? 11 1  Chromium does not react with dilute hydrochloric acid. 2  Chromium oxide is reduced when it is heated with carbon. 3  Chromium reacts with zinc oxide to form zinc. 4  Chromium reacts with steam to form hydrogen gas. A  1 and 2 B  1 and 3 C  2 and 4 D  3 and 4,2021/winter/component23/q26.png
2021,w,23,27,27  Aluminium objects do not need protection from corrosion. Iron objects must be protected from corrosion. Which statement explains why aluminium resists corrosion? A  Aluminium does not form ions easily. B  Aluminium does not react with water or air. C  Aluminium has a protective oxide layer. D  Aluminium is below iron in the reactivity series.,2021/winter/component23/q27.png
2021,w,23,28,28  Which statement describes how oxides of nitrogen are formed in a car engine? A  Nitrogen from the air reacts with oxygen from petrol. B  Nitrogen from the air reacts with oxygen from the air. C  Nitrogen from petrol reacts with oxygen from petrol. D  Nitrogen from petrol reacts with oxygen from the air.,2021/winter/component23/q28.png
2021,w,23,29,"29  Ships are made of steel, an alloy of iron. Blocks of magnesium are attached to the underside of ships to prevent rusting. Which statement explains how the magnesium prevents rusting? A  Magnesium oxidises instead of iron. B  Magnesium stops air and water getting to the iron. C  The magnesium forms an alloy with iron which does not corrode. D  The magnesium reacts with rust as soon as it is formed. [Turn over",2021/winter/component23/q29.png
2021,w,23,30,30  Which process is used to produce hydrogen for the Haber process? 12 A  electrolysis of water B C D reacting aluminium with sodium hydroxide reacting iron with sulfuric acid reacting methane with steam,2021/winter/component23/q30.png
2021,w,23,31,31  One of the steps in manufacturing sulfuric acid in the Contact process is shown. 2SO2(g)  +  O2(g) 2SO3(g) Which catalyst is used to increase the rate of this reaction? iron A  aluminium oxide B C  phosphoric acid D  vanadium(V) oxide,2021/winter/component23/q31.png
2021,w,23,32,32  Lime (calcium oxide) is used to treat waste water from a factory. Which substance is removed by the lime? A  ammonia B  sodium chloride C  sodium hydroxide D  sulfuric acid,2021/winter/component23/q32.png
2021,w,23,33,33  What is the structure of propanol? A H H H C H H C H H O C H H C H C O H C H C O H H B H O H H C H H C H C O H D H C O H H,2021/winter/component23/q33.png
2021,w,23,34,34  Fuel X produces carbon dioxide and water when it is burned in air. So does fuel Y. What could X and Y be? 13 A B C D X C C CH4 CH4 Y H2 C8H18 H2 C8H18,2021/winter/component23/q34.png
2021,w,23,35,35  What is the main constituent of natural gas? A  hydrogen B  carbon monoxide C  methane D  nitrogen,2021/winter/component23/q35.png
2021,w,23,36,36  Which statement describes the members of a homologous series? A  compounds with the same physical properties B  compounds containing the same functional group C  compounds containing the same number and type of bonds D  compounds obtained from the same raw material,2021/winter/component23/q36.png
2021,w,23,37,37  The structures of two compounds are shown. H H O H C H C H O C H H H C H H C H O C O H Which statements about these compounds are correct? 1  They have the same molecular formula. 2  They have similar chemical properties. 3  They are structural isomers. A  1 only B  1 and 2 C  2 and 3 D  1 and 3 [Turn over,2021/winter/component23/q37.png
2021,w,23,38,"38  Some reactions of substance Q are shown. add steam under pressure and a catalyst ethanol is made 14 add bromine Q add hydrogen and a catalyst P 1,2-dibromoethane is made 39  Proteins and starch are natural polymers. Which row identifies the method of polymerisation of proteins and starch? A B C D proteins addition starch addition condensation addition condensation condensation condensation addition What is P? A  ethane B  ethanoic acid C  ethene D  poly(ethene)",2021/winter/component23/q38.png
2021,w,21,1,1  Decane has a freezing point of –30 °C and a boiling point of 174 °C. A small sample of decane is placed in an open beaker in an oven at a temperature of 120 °C and at atmospheric pressure for 24 hours. What happens to the sample of decane? A B C D It boils. It evaporates. It melts. It sublimes.,2021/winter/component21/q1.png
2021,w,21,2,"2  A student put exactly 25.00 cm3 of dilute hydrochloric acid into a conical flask. The student added 2.5 g of solid sodium carbonate and measured the change in temperature of the mixture. Which apparatus does the student need to use? A  balance, measuring cylinder, thermometer B  balance, pipette, stopwatch C  balance, pipette, thermometer D  burette, pipette, thermometer",2021/winter/component21/q2.png
2021,w,21,3,3  A  student  separates  sugar  from  pieces  of  broken  glass  by  dissolving  the  sugar  in  water  and filtering off the broken glass. filtrate What is the filtrate? A  broken glass only B  broken glass and sugar solution C  pure water D  sugar solution,2021/winter/component21/q3.png
2021,w,21,4,4  Which statement explains why metals conduct electricity when solid? 3 A  They have atoms which are free to move. B  They have electrons which are free to move. C  They have molecules which are free to move. D  They have positive ions which are free to move.,2021/winter/component21/q4.png
2021,w,21,5,5  Which description of brass is correct? A  alloy B  compound C  element D  non-metal,2021/winter/component21/q5.png
2021,w,21,6,6  The equation for the reaction of iron(III) oxide with carbon monoxide is shown. Fe2O3(s)  +  3CO(g)  →  2Fe(s)  +  3CO2(g) What is the maximum mass of iron that can be made from 480 g of iron(III) oxide? A  56 g B  112 g C  168 g D  336 g,2021/winter/component21/q6.png
2021,w,21,7,7  Which statement describes the attractive forces between molecules? A  They are strong covalent bonds which hold molecules together. B  They are strong ionic bonds which hold molecules together. C  They are weak forces formed between covalently-bonded molecules. D  They are weak forces which hold ions together in a lattice.,2021/winter/component21/q7.png
2021,w,21,8,8  Which statement about carbon is correct? A  Diamond and graphite both have simple molecular structures. B  Diamond and graphite are both used to make cutting tools. C  Each carbon atom in diamond is bonded to three other carbon atoms. D  Graphite conducts electricity and has a giant covalent structure.,2021/winter/component21/q8.png
2021,w,21,9,9  The formula of an aluminium ion is Al 3+. What is the formula of aluminium sulfate? A  Al 2SO4 B  Al (SO4)2 C  Al 2(SO4)3 D  Al 3(SO4)2 [Turn over 4,2021/winter/component21/q9.png
2021,w,21,10,"10  Which statements about the products of electrolysis, using inert electrodes, are correct? 1  When molten lead(II) bromide is electrolysed, bromine is formed at the cathode. 2  When dilute sulfuric acid is electrolysed, oxygen is formed at the anode. 3  When  concentrated  aqueous  sodium  chloride  is  electrolysed,  sodium  is  formed  at the cathode. 4  When  concentrated  hydrochloric  acid  is  electrolysed,  chlorine  is  formed  at  the anode. A  1 and 2 B  1 and 3 11  Chlorine reacts with ethane to produce chloroethane and hydrogen chloride. C  2 and 4 D  3 and 4 H H H H H + Cl Cl H C H C H H C H C H Cl + H Cl The reaction is exothermic. The bond energies are shown in the table. bond C–Cl C–C C–H Cl –Cl H–Cl bond energy in kJ / mol +340 +350 +410 +240 +430 What is the energy change for the reaction? A  –1420 kJ / mol B  –120 kJ / mol C  +120 kJ / mol D  +1420 kJ / mol",2021/winter/component21/q10.png
2021,w,21,12,"12  Hydrogen is used as a fuel in rockets and is also used in hydrogen fuel cells. Which statements are correct? 5 1  Both uses produce water vapour. 2  Burning hydrogen produces polluting gases. 3  A fuel cell produces electricity. A  1, 2 and 3 B  1 and 3 only  C  1 only D  2 and 3 only 13  Which  statements  about  the  effect  of  increasing  the  temperature  on  the  rate  of  a  reaction  are correct? 1 2 3 It increases the rate of a reaction. It increases the activation energy. It increases the frequency of collisions. A  1, 2 and 3 B  1 and 2 only  C  1 and 3 only  D  2 and 3 only 14  Ammonia is made by reacting nitrogen with hydrogen. The equation for the reaction is shown. N2(g)  +  3H2(g) 2NH3(g) The forward reaction is exothermic. Which changes in temperature and pressure decrease the yield of ammonia? A B C D temperature pressure decrease decrease increase increase decrease increase decrease increase [Turn over",2021/winter/component21/q12.png
2021,w,21,15,"15  X is a pink solid. Y is a blue solid. 6 When X is heated, water is produced and the solid turns blue. When water is added to Y, the solid turns pink. What are X and Y? A B C D X Y anhydrous cobalt(II) chloride hydrated cobalt(II) chloride anhydrous copper(II) sulfate hydrated copper(II) sulfate hydrated cobalt(II) chloride anhydrous cobalt(II) chloride hydrated copper(II) sulfate anhydrous copper(II) sulfate",2021/winter/component21/q15.png
2021,w,21,16,16  Iron(II) chloride solution reacts with chlorine gas. The equation is shown. 2FeCl 2(aq)  +  Cl 2(g)  →  2FeCl 3(aq) Which statements about this reaction are correct? 1  Fe2+ ions are reduced to Fe3+ ions. 2  Chlorine acts as a reducing agent. 3  Fe2+ ions each lose an electron. 4  Cl 2 molecules are reduced to Cl – ions. A  1 and 2 B  2 and 3 17  Which row describes the properties of an acid? C  2 and 4 D  3 and 4 A B C D property 1 property 2 proton acceptor proton acceptor proton donor proton donor pH less than 7 pH more than 7 pH less than 7 pH more than 7,2021/winter/component21/q16.png
2021,w,21,18,18  Which element forms an amphoteric oxide? 7 A  aluminium B  carbon C  magnesium D  silicon,2021/winter/component21/q18.png
2021,w,21,19,19  Copper(II)  chloride  crystals  are  made  by  adding  solid  copper(II)  carbonate to  dilute hydrochloric acid until no more dissolves. Which process is used to obtain pure copper(II) chloride crystals from the mixture? A  distillation of the mixture B  evaporation of the mixture C D filtration followed by drying of the residue filtration followed by evaporation of the filtrate,2021/winter/component21/q19.png
2021,w,21,20,20  Moving  from  right  to  left  across  the  Periodic  Table  the  elements  show  increasing  metallic character. Why does metallic character increase from right to left across a period? A  The atoms have more electrons in their outer shells. B  The atoms more readily gain electrons to form negative ions. C  The atoms more readily lose electrons to form positive ions. D  The charge on the nucleus of each atom gets larger.,2021/winter/component21/q20.png
2021,w,21,21,21  A period of the Periodic Table is shown. group I element  R II S III T IV V VI  VII  VIII V  W X Y Z The letters are not their chemical symbols. Which statement is correct? A  Element R does not conduct electricity. B  Elements R and Y react together to form an ionic compound. C  Element Z exists as a diatomic molecule. D  Element Z reacts with element T. [Turn over,2021/winter/component21/q21.png
2021,w,21,22,22  Group VII elements show trends in their physical properties going down the group. 8 element chlorine bromine iodine X –101 –7 114 Y –34 59 184 Z 0.003 3.1 4.9 Which row shows the missing headings for the properties in the table? A B C D X Y Z density in g / cm3 melting point in °C boiling point in °C boiling point in °C boiling point in °C boiling point in °C density in g / cm3 melting point in °C melting point in °C density in g / cm3 melting point in °C density in g / cm3,2021/winter/component21/q22.png
2021,w,21,23,"23  Some properties of two metals, G and H, are shown. metal G metal H the formula of the chloride is GCl high melting point reacts with cold water has more than one oxidation state Which row about metals G and H is correct? A B C D metal G metal H in Group I of the Periodic Table in Group I of the Periodic Table in Group II of the Periodic Table in Group II of the Periodic Table in Group II of the Periodic Table transition metal in Group I of the Periodic Table transition metal",2021/winter/component21/q23.png
2021,w,21,24,24  The noble gases are in Group VIII of the Periodic Table. Which statement explains why noble gases are unreactive? A  They all have eight electrons in their outer shells. B  They all have full outer shells. C  They are all gases. D  They are all monoatomic.,2021/winter/component21/q24.png
2021,w,21,25,25  Which statement is correct for all metals? 9 A  They conduct electricity when molten. B  They gain electrons when they form ions. C  They have a low density. D  They have a low melting point.,2021/winter/component21/q25.png
2021,w,21,26,26  Which statement about the extraction of metals is correct? A  Aluminium is extracted from the ore bauxite by electrolysis. B  Aluminium is extracted from the ore hematite by electrolysis. C D Iron is extracted from the ore bauxite by electrolysis. Iron is extracted from the ore hematite by electrolysis.,2021/winter/component21/q26.png
2021,w,21,27,27  Aluminium objects do not need protection from corrosion. Iron objects must be protected from corrosion. Which statement explains why aluminium resists corrosion? A  Aluminium does not form ions easily. B  Aluminium does not react with water or air. C  Aluminium has a protective oxide layer. D  Aluminium is below iron in the reactivity series.,2021/winter/component21/q27.png
2021,w,21,28,28  Which statements about the thermal decomposition of copper(II) nitrate are correct? 1  A brown gas is given off. 2  A gas which relights a glowing splint is given off. 3  The solid residue is an acidic oxide. A  1 only B  1 and 2 C  1 and 3 D  2 and 3 [Turn over 10,2021/winter/component21/q28.png
2021,w,21,29,"29  Covering iron with zinc prevents the iron from rusting even when the zinc is scratched. Covering  iron  with  tin  prevents  the  iron  from  rusting,  but  when  the  tin  is  scratched  the  iron underneath starts to rust. Which statement is correct? A  Both tin and zinc prevent iron from rusting by sacrificial protection. B  Both tin and zinc prevent iron from rusting by stopping water and carbon dioxide reaching the iron. C  Tin is more reactive than iron and prevents iron from rusting until it is scratched. D  Zinc loses electrons more easily than iron and prevents iron from rusting by corroding first.",2021/winter/component21/q29.png
2021,w,21,30,"30  Which statements about the Haber process are correct? 1  One of the raw materials is extracted from liquid air by fractional distillation. 2  One of the raw materials is produced by the reaction of steam and methane. 3  The catalyst for the Haber process is vanadium(V) oxide. A  1 only B  1 and 2 only  C  2 and 3 only  D  1, 2 and 3 31  Which raw material is used in the Contact process? A  air B  ammonia C  carbon D  nitrogen",2021/winter/component21/q30.png
2021,w,21,32,32  Lime (calcium oxide) is used to treat waste water from a factory. Which substance is removed by the lime? A  ammonia B  sodium chloride C  sodium hydroxide D  sulfuric acid A  butane B  butene C  ethane D  ethene,2021/winter/component21/q32.png
2021,w,21,33,33  An  alkane  molecule  of  molecular  formula  C8H18  undergoes  cracking.  The  equation  for  the 11 reaction is shown. C8H18  →  Q  +  2R Substance R has two carbon atoms per molecule and decolourises aqueous bromine. What is substance Q? 34  Fuel X produces carbon dioxide and water when it is burned in air. So does fuel Y. What could X and Y be? A B C D X C C CH4 CH4 Y H2 C8H18 H2 C8H18,2021/winter/component21/q33.png
2021,w,21,35,35  Which molecule contains only single covalent bonds? A  propane B  propanoic acid C  propene D  propyl propanoate,2021/winter/component21/q35.png
2021,w,21,36,36  Alkanes react with chlorine to form chloroalkanes. Which statement about the reactions of alkanes with chlorine is correct? A  Alkanes react with chlorine by addition. B  The gaseous product turns red litmus blue. C  The chlorine atom in chloroethane is covalently bonded. D  The general formula of the chloroalkanes is CnH2nCl. [Turn over,2021/winter/component21/q36.png
2021,w,21,37,37  Part of the structure of a very large molecule is shown. H OH H H H OH 12 C H C H C H C OH C H C H H C H H C OH Which term describes the small unit used to make this molecule? A  hydrocarbon B  monomer C  polymer D  saturated,2021/winter/component21/q37.png
2021,w,21,38,38  Propene reacts with steam to form propanol. C3H6(g)  +  H2O(g)  →  C3H7OH(g) Which type of reaction takes place? A  addition B  condensation C  oxidation D  substitution,2021/winter/component21/q38.png
2021,w,21,39,39  Which statement about aqueous ethanoic acid is correct? A B C D It reacts with magnesium to produce a salt and hydrogen. It reacts with sodium hydroxide to produce a salt and hydrogen. It reacts with ammonium salts to produce ammonia. It turns red litmus blue.,2021/winter/component21/q39.png
2021,w,21,40,40  The diagram shows the partial structure of Terylene. O 13 O O C O C O O C From which pair of compounds is it made? O C A HO O C OH + HO OH B HO O C OH + HO O C OH C HO OH + HO O C D HO O C OH + HO O C O C O C O C OH OH 14,2021/winter/component21/q40.png
2021,s,23,1,"1  A gas is released at point P in the apparatus shown. P damp universal indicator paper Which gas turns the damp universal indicator paper red most quickly? A  ammonia, NH3 B  chlorine, Cl 2 C  hydrogen chloride, HCl D  sulfur dioxide, SO2",2021/summer/component23/q1.png
2021,s,23,2,2  A 1 cm3 sample of substance X is taken. This is sample 1. Sample 2 contains more particles in the 1 cm3 than sample 1. Which process caused this increase in the number of particles in 1 cm3? A  boiling of liquid X B  condensation of gaseous X C  evaporation of liquid X D  sublimation of solid X,2021/summer/component23/q2.png
2021,s,23,3,3  Which statement about paper chromatography is correct? X is then converted to a different physical state and a 1 cm3 sample is taken. This is sample 2. A  A solvent is needed to dissolve the paper. B  Paper chromatography separates mixtures of solvents. C  The solvent should cover the baseline. D  The baseline should be drawn in pencil.,2021/summer/component23/q3.png
2021,s,23,4,4  Element X has 7 protons. Element Y has 8 more protons than X. Which statement about element Y is correct? A  Y has more electron shells than X. B  Y has more electrons in its outer shell than X. C  Y is in a different group of the Periodic Table from X. D  Y is in the same period of the Periodic Table as X.,2021/summer/component23/q4.png
2021,s,23,5,"5  A covalent molecule Q contains only six shared electrons. 3 What is Q? A  ammonia, NH3 B  chlorine, Cl 2 C  methane, CH4 D  water, H2O",2021/summer/component23/q5.png
2021,s,23,6,6  Which statement explains why metals are malleable? A  The atoms release electrons to become cations. B  The electrons are free to move. C  The electrons and the cations are attracted to each other. D  The layers of ions can slide over each other.,2021/summer/component23/q6.png
2021,s,23,7,7  Which statement about isotopes of the same element is correct? A  They have different numbers of electrons. B  They have different numbers of neutrons. C  They have different numbers of protons. D  They have the same mass number.,2021/summer/component23/q7.png
2021,s,23,8,8  The element silicon has the same structure as diamond. Which statement about silicon is correct? A  Every silicon atom is bonded to three other atoms only. B  Silicon has a high melting point. C  Silicon is a good conductor of electricity. D  Silicon is used as a lubricant.,2021/summer/component23/q8.png
2021,s,23,9,"9  Three ionic compounds of vanadium have the formulae V2O, VCl 2 and V2O3. What is the charge on the vanadium ion in each compound? A B C D V2O +1 +1 +2 +2 VCl 2 –2 +2 –2 +2 V2O3 +2 +3 +2 +3 [Turn over",2021/summer/component23/q9.png
2021,s,23,10,"10  In separate experiments, electricity was passed through concentrated aqueous sodium chloride 4 and molten lead(II) bromide. What would happen in both experiments? A  A halogen would be formed at the anode. B  A metal would be formed at the cathode. C  Hydrogen would be formed at the anode. D  Hydrogen would be formed at the cathode.",2021/summer/component23/q10.png
2021,s,23,11,11  The equation for the decomposition of calcium carbonate is shown. CaCO3    CaO  +  CO2 What mass of calcium oxide is produced when 10 g of calcium carbonate is heated? A  4.4 g D  10.0 g B  5.0 g C  5.6 g,2021/summer/component23/q11.png
2021,s,23,12,"12  Gas syringe X contains 100 cm3 of hydrogen bromide gas, HBr. Gas syringe Y contains 100 cm3 of carbon dioxide gas. The volume of each gas is measured at room temperature and pressure. Which statement is correct? A  The mass of HBr is less than the mass of CO2. B  The number of molecules of HBr equals the number of molecules of CO2. C  The gas in syringe X contains more atoms than the gas in syringe Y. D  The number of moles of HBr is more than the number of moles of CO2.",2021/summer/component23/q12.png
2021,s,23,13,13  Which simple cell produces the most electrical energy? A 5 zinc iron magnesium V C V zinc key V = voltmeter B V D V magnesium copper iron copper,2021/summer/component23/q13.png
2021,s,23,14,14  When sulfur is heated it undergoes a ......1...... change as it melts. Further heating causes the sulfur to undergo a ......2...... change and form sulfur dioxide. Which words complete gaps 1 and 2? A B C D 1 chemical chemical physical physical 2 chemical physical chemical physical [Turn over 6,2021/summer/component23/q14.png
2021,s,23,15,"15  Four statements about the effect of increasing temperature on a reaction are shown. 1  The activation energy becomes lower. 2  The particles move faster. 3  There are more collisions between reacting particles per second. 4  There are more collisions which have energy greater than the activation energy. Which statements are correct? A  1, 2 and 3 B  1, 3 and 4 16  An example of a redox reaction is shown. Zn  +  Cu2+    Zn2+  +  Cu C  2, 3 and 4 D  2 and 3 only Which statement about the reaction is correct? A  Zn is the oxidising agent and it oxidises Cu2+. B  Zn is the oxidising agent and it reduces Cu2+. C  Zn is the reducing agent and it oxidises Cu2+. D  Zn is the reducing agent and it reduces Cu2+.",2021/summer/component23/q15.png
2021,s,23,17,"17  The equation for the decomposition of hydrogen iodide is shown. 2HI    H2  +  I2 7 Some bond energies are shown. bond H–H I–I H–I bond energy in kJ / mol 440 150 300 What is the energy change for the reaction? A  –290 kJ / mol  B  –10 kJ / mol 18  Element X forms an oxide, XO, that neutralises sulfuric acid. Which row describes X and XO? C  +10 kJ / mol D  +290 kJ / mol element X nature of oxide, XO A B C D metal metal non-metal non-metal acidic basic acidic basic",2021/summer/component23/q17.png
2021,s,23,19,19  Aqueous solutions of sodium sulfate and barium chloride are mixed. Na2SO4(aq)  +  BaCl 2(aq)    BaSO4(s)  +  2NaCl (aq) Which process is used to separate a sample of barium sulfate from the reaction mixture? A  precipitation B C  evaporation D  distillation filtration [Turn over 8,2021/summer/component23/q19.png
2021,s,23,20,20  Information about element J is shown. ● ● ● ● Its atoms have four electrons in their outer shell. It is a non-metal. Its oxide has a macromolecular structure. It has a high melting point. What is J? A  beryllium B  carbon C  silicon D  sulfur,2021/summer/component23/q20.png
2021,s,23,21,21  Which property is shown by transition elements? low density low melting point A B C  variable oxidation state D  white compounds,2021/summer/component23/q21.png
2021,s,23,22,"22  Helium and neon exist as monoatomic gases at room temperature and pressure. statement 1  Helium and neon have eight electrons in their outer shell. statement 2  Helium and neon are unreactive. Which option is correct? A  Statement 1 and statement 2 are incorrect. B  Statement 1 is correct and explains statement 2. C  Statement 1 is correct, but does not explain statement 2. D  Statement 1 is incorrect, but statement 2 is correct.",2021/summer/component23/q22.png
